game_date,game_pk,team,opponent,runs,plate_appearances,hits,home_runs,strikeouts,walks,iso,k_rate,bb_rate,hr_rate,runs_last14,k_rate_last14,bb_rate_last14,hr_rate_last14,iso_last14
2026-05-19,824356,TEX,COL,10,81,19,1,14,9,0.1111111111111111,0.1728395061728395,0.1111111111111111,0.012345679012345678,3.5714285714285716,0.2178283479402027,0.09566704057674731,0.023615918697498208,0.11782092758184307
2026-05-20,824355,TEX,COL,5,79,21,2,18,4,0.11392405063291139,0.22784810126582278,0.05063291139240506,0.02531645569620253,4.214285714285714,0.21050528989250697,0.10049795845114344,0.023462556225295157,0.11851105870675681
2026-05-22,824029,TEX,LAA,6,80,24,6,9,7,0.3125,0.1125,0.0875,0.075,4.285714285714286,0.21321776728852868,0.09688132192311451,0.022558397093287916,0.1130861039147134
2026-05-23,824030,TEX,LAA,2,77,16,2,17,8,0.12987012987012986,0.22077922077922077,0.1038961038961039,0.025974025974025976,4.285714285714286,0.19811464857625502,0.09709510461929158,0.024897431298519308,0.12534717031310375
2026-05-24,824028,TEX,LAA,1,64,7,1,28,3,0.046875,0.4375,0.046875,0.015625,4.285714285714286,0.20517379152389972,0.09319221308573801,0.02588163872871977,0.12591280676724195
2026-05-25,822899,TEX,HOU,0,74,10,2,11,8,0.0945945945945946,0.14864864864864866,0.10810810810810811,0.02702702702702703,4.285714285714286,0.22689998200009018,0.08606423689526184,0.026045329204910244,0.12354673533867051
2026-05-26,822898,TEX,HOU,10,74,17,6,11,5,0.2972972972972973,0.14864864864864866,0.06756756756756757,0.08108108108108109,3.857142857142857,0.22164472674483493,0.08386560969663462,0.02599170415128519,0.12137492066685583
2026-05-27,822897,TEX,HOU,3,74,14,4,18,6,0.17567567567567569,0.24324324324324326,0.08108108108108109,0.05405405405405406,4.357142857142857,0.2118543240972894,0.08642429082674433,0.03064942309471842,0.13694150766201427
2026-05-28,822896,TEX,HOU,1,70,10,3,15,5,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.04285714285714286,4.571428571428571,0.21299507523804057,0.08896904337149689,0.03451042695572228,0.1451607658812725
2026-05-29,822894,TEX,KC,9,73,16,3,15,5,0.1780821917808219,0.2054794520547945,0.0684931506849315,0.0410958904109589,4.142857142857143,0.21362409396882057,0.08820024270054357,0.03463623070187828,0.14362316453936588
2026-05-30,822893,TEX,KC,6,83,25,3,14,5,0.1566265060240964,0.1686746987951807,0.060240963855421686,0.03614457831325301,4.428571428571429,0.2141918502443394,0.08515610267010214,0.03668981723035065,0.1484068131586309
2026-05-31,822895,TEX,KC,6,78,18,1,20,9,0.1282051282051282,0.2564102564102564,0.11538461538461539,0.01282051282051282,4.857142857142857,0.20975652653190724,0.08176672096746744,0.03817267172525334,0.1562977174350774
2026-06-01,823050,TEX,STL,2,70,13,1,19,3,0.07142857142857142,0.2714285714285714,0.04285714285714286,0.014285714285714285,5.214285714285714,0.21398703780467201,0.08095415325349128,0.035064277771788964,0.15338279198494065
2026-06-02,823052,TEX,STL,7,82,22,1,25,4,0.0975609756097561,0.3048780487804878,0.04878048780487805,0.012195121951219513,4.785714285714286,0.21500744596793733,0.07993374509022598,0.03404386960852366,0.1482807511686141
2026-06-03,823051,TEX,STL,3,76,17,0,16,7,0.10526315789473684,0.21052631578947367,0.09210526315789473,0.0,4.857142857142857,0.22379743646524491,0.07599691536942411,0.03398730596310984,0.14690059822051693
2026-06-05,822892,TEX,CLE,3,66,12,3,17,3,0.19696969696969696,0.25757575757575757,0.045454545454545456,0.045454545454545456,4.357142857142857,0.22648935143786164,0.07463935480133724,0.03310547174794229,0.1464828872764902
2026-06-06,822891,TEX,CLE,0,72,12,2,8,6,0.09722222222222222,0.1111111111111111,0.08333333333333333,0.027777777777777776,4.214285714285714,0.22861275545999984,0.07426947152006155,0.03454390673068107,0.15241471915768917
2026-06-07,822890,TEX,CLE,10,77,22,4,16,5,0.2077922077922078,0.2077922077922078,0.06493506493506493,0.05194805194805195,3.7857142857142856,0.2285135491107935,0.0739718524724425,0.0311708908576652,0.13703773503070502
2026-06-09,824105,TEX,KC,3,71,17,2,11,5,0.19718309859154928,0.15492957746478872,0.07042253521126761,0.028169014084507043,4.357142857142857,0.22758590532600684,0.07118892111808257,0.03302617842723848,0.14260359773942488
2026-06-10,824103,TEX,KC,6,95,24,1,20,13,0.09473684210526316,0.21052631578947367,0.1368421052631579,0.010526315789473684,4.5,0.20740230371634888,0.07287088791888742,0.0339221794332747,0.1533398904959641
2026-06-11,824101,TEX,KC,4,70,17,1,13,4,0.08571428571428572,0.18571428571428572,0.05714285714285714,0.014285714285714285,4.928571428571429,0.21182213708355066,0.07492331628710526,0.032743557202020886,0.15335005103244043
2026-06-12,824752,TEX,BOS,1,74,17,3,12,3,0.21621621621621623,0.16216216216216217,0.04054054054054054,0.04054054054054054,4.5,0.21446968258823906,0.07417869411391165,0.0279724595737804,0.13823697877651103
2026-06-13,824749,TEX,BOS,3,75,21,2,20,3,0.09333333333333334,0.26666666666666666,0.04,0.02666666666666667,4.357142857142857,0.20867817679673326,0.07128294121815876,0.027007208608529436,0.14113273167226395
2026-06-14,824751,TEX,BOS,6,79,22,4,15,4,0.20253164556962025,0.189873417721519,0.05063291139240506,0.05063291139240506,4.5,0.2124196733953727,0.06903804325897508,0.025850746023495425,0.13759531670627753
2026-06-15,822887,TEX,MIN,2,65,9,3,18,2,0.15384615384615385,0.27692307692307694,0.03076923076923077,0.046153846153846156,4.285714285714286,0.2113049566572816,0.06776231188093748,0.026531961807884436,0.1393417062626203
2026-06-16,822888,TEX,MIN,2,83,25,2,14,5,0.1686746987951807,0.1686746987951807,0.060240963855421686,0.024096385542168676,4.0,0.21903698366641705,0.0656571880890667,0.027246909510783946,0.13914310967848154
2026-06-18,822889,TEX,MIN,3,82,24,6,18,6,0.23170731707317074,0.21951219512195122,0.07317073170731707,0.07317073170731707,3.7142857142857144,0.21277015812248307,0.06171835583698143,0.028052328990902226,0.14203379329205673
2026-06-19,822886,TEX,SD,9,82,23,4,15,8,0.21951219512195122,0.18292682926829268,0.0975609756097561,0.04878048780487805,3.7857142857142856,0.20906184552915308,0.06388361218342245,0.03225840166387385,0.1534822751238138
2026-06-20,822885,TEX,SD,4,83,18,2,26,5,0.13253012048192772,0.3132530120481928,0.060240963855421686,0.024096385542168676,3.9285714285714284,0.20035104413542482,0.06736793274091374,0.03487164208199232,0.16219307651754203
2026-06-21,822883,TEX,SD,4,72,18,1,17,6,0.06944444444444445,0.2361111111111111,0.08333333333333333,0.013888888888888888,4.0,0.20768866529676192,0.06509191136216566,0.03659281247786151,0.16414071670234137
2026-06-22,823851,TEX,MIA,4,74,16,1,20,7,0.12162162162162163,0.2702702702702703,0.0945945945945946,0.013513513513513514,4.071428571428571,0.20615547626357286,0.06779753906779337,0.03433812272317175,0.15503177009339478
2026-06-23,823849,TEX,MIA,4,79,22,5,13,6,0.25316455696202533,0.16455696202531644,0.0759493670886076,0.06329113924050633,4.357142857142857,0.21752398763208425,0.06860191487216918,0.03331924670429574,0.156774584336209
2026-06-24,823850,TEX,MIA,2,65,12,3,18,3,0.18461538461538463,0.27692307692307694,0.046153846153846156,0.046153846153846156,3.9285714285714284,0.21443575579159205,0.06938865074027936,0.03412946722518533,0.1600154664197674
2026-06-25,822797,TEX,TOR,6,72,16,4,13,7,0.18055555555555555,0.18055555555555555,0.09722222222222222,0.05555555555555555,3.857142857142857,0.22314957718146974,0.06765517295046354,0.035414098087280986,0.1591177725643271
2026-06-26,822796,TEX,TOR,5,77,18,2,21,6,0.11688311688311688,0.2727272727272727,0.07792207792207792,0.025974025974025976,3.857142857142857,0.22100880859333275,0.06482518130468243,0.03863047235628684,0.16524768066791937
2026-06-27,822794,TEX,TOR,7,82,21,3,24,7,0.14634146341463414,0.2926829268292683,0.08536585365853659,0.036585365853658534,3.9285714285714284,0.22722402195140323,0.06630941136034105,0.03946535176259481,0.16747402575140735
2026-06-28,822795,TEX,TOR,3,74,13,2,18,7,0.0945945945945946,0.24324324324324326,0.0945945945945946,0.02702702702702703,4.357142857142857,0.23654693371333937,0.06951121944019792,0.03918283928496038,0.16248297197986575
2026-06-29,824420,TEX,CLE,6,76,21,1,15,2,0.11842105263157894,0.19736842105263158,0.02631578947368421,0.013157894736842105,4.357142857142857,0.2348738320402377,0.07341083333981181,0.03920857931070041,0.16257306206995584
2026-06-30,824418,TEX,CLE,4,65,11,3,17,0,0.15384615384615385,0.26153846153846155,0.0,0.046153846153846156,4.357142857142857,0.23540918942103148,0.07167389605990318,0.03653179240673162,0.15656516257438144
2026-07-01,824419,TEX,CLE,4,78,19,3,16,8,0.1794871794871795,0.20512820512820512,0.10256410256410256,0.038461538461538464,4.5,0.23431028832213036,0.06947609386210099,0.03653179240673162,0.15656516257438144
2026-07-02,822884,TEX,DET,10,86,28,5,17,7,0.23255813953488372,0.19767441860465115,0.08139534883720931,0.05813953488372093,4.642857142857143,0.2369141102030607,0.07249917519843534,0.03755787475811518,0.15733748262380992
2026-07-04,822882,TEX,DET,0,68,9,1,11,2,0.058823529411764705,0.16176470588235295,0.029411764705882353,0.014705882352941176,5.142857142857143,0.23535426902325352,0.0730866478505705,0.03648421784214403,0.15739825565678944
2026-07-05,822879,TEX,DET,3,76,16,3,15,6,0.19736842105263158,0.19736842105263158,0.07894736842105263,0.039473684210526314,4.5,0.2338426887814007,0.06821884707172236,0.03405031745271996,0.14592049382034755
2026-07-07,822881,TEX,LAA,8,74,20,2,18,4,0.0945945945945946,0.24324324324324326,0.05405405405405406,0.02702702702702703,4.428571428571429,0.2255652179960035,0.06955501882641028,0.03514869592903123,0.15055180100396925
2026-07-08,822880,TEX,LAA,1,78,18,4,23,7,0.20512820512820512,0.2948717948717949,0.08974358974358974,0.05128205128205128,4.714285714285714,0.22607465600544147,0.06746364173503319,0.036087134367469666,0.15234824030040856
2026-07-09,822877,TEX,LAA,6,80,21,3,25,5,0.1625,0.3125,0.0625,0.0375,4.5,0.22783190776269321,0.06711714138853285,0.03878488706522236,0.1583129962651645
2026-07-10,822878,TEX,HOU,7,70,16,5,9,7,0.24285714285714285,0.12857142857142856,0.1,0.07142857142857142,4.642857142857143,0.23839926761802777,0.06615647231077516,0.03694266283375762,0.1518369564821627
2026-07-11,822875,TEX,HOU,3,78,17,5,21,6,0.24358974358974358,0.2692307692307692,0.07692307692307693,0.0641025641025641,5.0,0.22780272130719575,0.07000262615692901,0.03874800035338085,0.15599708207085974
2026-07-12,822876,TEX,HOU,5,79,19,3,16,10,0.189873417721519,0.20253164556962025,0.12658227848101267,0.0379746835443038,4.785714285714286,0.2341366651411396,0.06855268720699007,0.03935850096388146,0.16049952407330176
2026-07-17,824901,TEX,ATL,1,81,24,3,12,6,0.19753086419753085,0.14814814814814814,0.07407407407407407,0.037037037037037035,4.785714285714286,0.2291226917727358,0.07202841581834254,0.04021569079032988,0.16571311699033045
2026-07-18,824899,TEX,ATL,7,84,21,4,18,5,0.16666666666666666,0.21428571428571427,0.05952380952380952,0.047619047619047616,4.357142857142857,0.2187987790097987,0.07122186013373807,0.040247953017714055,0.16936950276053733
2026-07-19,824897,TEX,ATL,5,82,25,5,16,5,0.24390243902439024,0.1951219512195122,0.06097560975609756,0.06097560975609756,4.642857142857143,0.2167303840842609,0.06871680405725343,0.04171881163142982,0.17451750790854254
2026-07-20,822874,TEX,CWS,3,79,20,2,22,7,0.21518987341772153,0.27848101265822783,0.08860759493670886,0.02531645569620253,4.571428571428571,0.21656992195332378,0.07119250550599723,0.04513436270423377,0.1834804640794576
2026-07-21,822871,TEX,CWS,10,77,21,2,12,5,0.12987012987012986,0.15584415584415584,0.06493506493506493,0.025974025974025976,4.5,0.21778010417616425,0.07752161943004787,0.04364597767154495,0.18786215833456957
2026-07-22,822873,TEX,CWS,2,72,12,1,19,6,0.05555555555555555,0.2638888888888889,0.08333333333333333,0.013888888888888888,4.928571428571429,0.2142598149415893,0.07483383102797377,0.04275401249386548,0.18431808336192315
2026-07-24,822872,TEX,SEA,5,74,20,2,13,3,0.12162162162162163,0.17567567567567569,0.04054054054054054,0.02702702702702703,4.357142857142857,0.218989419961892,0.07497225849198262,0.039593252065663186,0.17167504164911399
2026-07-25,822869,TEX,SEA,7,70,17,0,16,5,0.11428571428571428,0.22857142857142856,0.07142857142857142,0.0,4.714285714285714,0.21998306066141504,0.07576717105160106,0.0404733338280979,0.17616061966410382
2026-07-26,822870,TEX,SEA,4,76,20,3,19,2,0.17105263157894737,0.25,0.02631578947368421,0.039473684210526314,5.0,0.22221184691275767,0.0752301141235667,0.037653784955917445,0.170226140609324
2026-07-27,822868,TEX,SEA,7,72,18,5,19,4,0.2638888888888889,0.2638888888888889,0.05555555555555555,0.06944444444444445,4.714285714285714,0.22269447239538318,0.07324880951068312,0.03854283189759596,0.1756874289653492
2026-07-28,822949,TEX,TB,4,71,12,1,22,5,0.09859154929577464,0.30985915492957744,0.07042253521126761,0.014084507042253521,5.142857142857143,0.22048140768231844,0.07080680706868069,0.03984014569490977,0.17988462066254088
2026-07-29,822947,TEX,TB,0,61,7,2,17,2,0.18032786885245902,0.2786885245901639,0.03278688524590164,0.03278688524590164,5.0,0.22029277589157398,0.07137270244091408,0.03816761048364216,0.17531973132652476
2026-07-30,822946,TEX,TB,2,71,11,2,18,9,0.11267605633802817,0.2535211267605634,0.1267605633802817,0.028169014084507043,4.5,0.23101542560719793,0.0665717656727642,0.03540749004202289,0.17085335461190448
2026-07-31,824164,TEX,HOU,2,82,26,4,15,7,0.21951219512195122,0.18292682926829268,0.08536585365853659,0.04878048780487805,4.428571428571429,0.22989330828789753,0.0701315861339931,0.032840807897875954,0.16150237695106767
2026-08-01,824162,TEX,HOU,4,78,16,2,17,10,0.14102564102564102,0.21794871794871795,0.1282051282051282,0.02564102564102564,4.214285714285714,0.22849296426637414,0.06718755578953053,0.03361265105934555,0.16361943247967
2026-08-02,824163,TEX,HOU,3,79,21,2,19,7,0.13924050632911392,0.24050632911392406,0.08860759493670886,0.02531645569620253,4.428571428571429,0.2334787192521291,0.07105405965603441,0.032798650245344736,0.1595833451102493
2026-08-03,822867,TEX,SF,1,75,13,3,16,8,0.13333333333333333,0.21333333333333335,0.10666666666666667,0.04,4.142857142857143,0.23535162031128692,0.07313147289981292,0.031205607965141515,0.15762433365756692
2026-08-04,822865,TEX,SF,4,79,17,1,13,9,0.11392405063291139,0.16455696202531644,0.11392405063291139,0.012658227848101266,3.857142857142857,0.23665243331941704,0.07639511982199644,0.029707350125420258,0.14972654039392003
2026-08-05,822866,TEX,SF,6,74,17,1,18,8,0.12162162162162163,0.24324324324324326,0.10810810810810811,0.013513513513513514,3.9285714285714284,0.22851500113135192,0.0782034380860109,0.028803190993413025,0.14249326733786216
2026-08-07,822863,TEX,BAL,2,64,10,1,15,4,0.078125,0.234375,0.0625,0.015625,3.642857142857143,0.23475779308842962,0.08128722688408542,0.027913154389090707,0.14190408817725444
2026-08-08,822864,TEX,BAL,5,65,12,2,19,5,0.13846153846153847,0.2923076923076923,0.07692307692307693,0.03076923076923077,3.642857142857143,0.23264965816779468,0.07979913164599017,0.028037162325598643,0.1435161913518576
2026-08-09,822862,TEX,BAL,5,87,23,5,16,10,0.2413793103448276,0.1839080459770115,0.11494252873563218,0.05747126436781609,3.642857142857143,0.240980516498653,0.08239788424474277,0.02830446259289891,0.14471904255470883
2026-08-10,823998,TEX,LAA,4,83,14,1,22,10,0.03614457831325301,0.26506024096385544,0.12048192771084337,0.012048192771084338,3.5,0.2377902748847661,0.08550602405238997,0.03240955290488577,0.15379715655893117
2026-08-11,823997,TEX,LAA,2,66,11,1,14,5,0.07575757575757576,0.21212121212121213,0.07575757575757576,0.015151515151515152,3.5,0.23886600638218433,0.09223217678361563,0.03045058923063992,0.144160867039953
2026-08-12,823994,TEX,LAA,2,73,15,1,15,6,0.0684931506849315,0.2054794520547945,0.0821917808219178,0.0136986301369863,3.142857142857143,0.23516831518449316,0.09367517822661707,0.026572522852573537,0.1307229161020021
2026-08-13,823995,TEX,LAA,0,76,20,0,18,5,0.013157894736842105,0.23684210526315788,0.06578947368421052,0.0,3.0,0.22771262212200866,0.0945158386273778,0.026544960216483025,0.12857303048694185
2026-08-14,824968,TEX,ATH,3,79,13,3,13,13,0.17721518987341772,0.16455696202531644,0.16455696202531644,0.0379746835443038,3.0,0.22472359217007964,0.09687316637297129,0.024203039841775763,0.11663231805011208
2026-08-15,824966,TEX,ATH,5,74,19,2,17,4,0.16216216216216217,0.22972972972972974,0.05405405405405406,0.02702702702702703,3.0714285714285716,0.21836900897470485,0.09957290913333093,0.02490344480318982,0.12124225615978276
2026-08-16,824965,TEX,ATH,2,73,20,4,17,5,0.1917808219178082,0.2328767123287671,0.0684931506849315,0.0547945205479452,3.2857142857142856,0.22171207329337897,0.09733635201872502,0.02334962617620046,0.11714582523408354
2026-08-18,822859,TEX,WSH,5,72,18,1,17,5,0.08333333333333333,0.2361111111111111,0.06944444444444445,0.013888888888888888,3.142857142857143,0.22277835860623957,0.0930712107672824,0.02543201866955186,0.12077119529780977
2026-08-19,822860,TEX,WSH,0,72,13,2,18,4,0.125,0.25,0.05555555555555555,0.027777777777777776,3.2857142857142856,0.22246441446318152,0.09170241430354922,0.024615763897600885,0.11677782579811115
2026-08-20,822861,TEX,WSH,2,65,7,1,23,8,0.1076923076923077,0.35384615384615387,0.12307692307692308,0.015384615384615385,3.2142857142857144,0.22508346208222912,0.08805162065275558,0.02374274802458501,0.11618258770287306
2026-08-21,822857,TEX,LAA,1,77,14,0,24,6,0.05194805194805195,0.3116883116883117,0.07792207792207792,0.0,3.0714285714285716,0.23860411864086037,0.08870539725589928,0.023937489991478874,0.11573746320711566
2026-08-22,822858,TEX,LAA,0,68,11,0,12,4,0.08823529411764706,0.17647058823529413,0.058823529411764705,0.0,2.7142857142857144,0.2434930521012224,0.08654925224261141,0.022972239026227907,0.11076077965900354
2026-08-23,822856,TEX,LAA,5,73,19,3,19,3,0.2328767123287671,0.2602739726027397,0.0410958904109589,0.0410958904109589,2.5714285714285716,0.2393570226894577,0.0862866472005946,0.02185616759765648,0.11148294352454975
2026-08-24,824557,TEX,CWS,11,84,19,3,17,11,0.17857142857142858,0.20238095238095238,0.13095238095238096,0.03571428571428571,2.5714285714285716,0.23706889985338966,0.08372756244972902,0.0225937861434942,0.11822688451506609
